zid,address,zipcode,alat,alon,valuation,value_change,value_range_high,value_range_low,sqft,value_sqft,lot_sqft,year_built,last_sold_date,last_sold_price
29463240.0,6108 Marigold Terrace,78741,30.231277000000002,-97.70215400000001,256773.0,1241.0,274747.0,236231.0,1452.0,176.84,8581.0,1964.0,,
29470158.0,6703 Viewing Place,78719,30.161015000000003,-97.691559,208234.0,-908.0,224893.0,183246.0,1414.0,147.27,20682.0,1957.0,,
29593054.0,3851 Royal Troon Drive,78664,30.511739000000002,-97.607254,452203.0,5788.0,488379.0,429593.0,4215.0,107.28,10234.0,1994.0,,
64675345.0,17790 Steger Lane,78653,30.424298999999998,-97.527585,339722.0,-676.0,383886.0,302353.0,1688.0,201.26,218061.0,1975.0,,
79980180.0,15001 Nightingale Lane,78734,30.361857,-97.94538299999999,494512.0,-3579.0,519238.0,469786.0,3016.0,163.96,16814.0,2006.0,09/15/2010,
29422977.0,3523 Greystone Drive,78731,30.358015,-97.75031899999999,246553.0,-10154.0,258881.0,234225.0,1332.0,185.1,653.0,1977.0,01/31/2008,142760.0
119621837.0,18317 Falcon Pointe Boulevard,78660,30.458273,-97.58136800000001,293172.0,5468.0,307831.0,275582.0,2366.0,123.91,12480.0,2012.0,,
29360387.0,8 Sunset Park Cove,78734,30.379451,-97.960102,663397.0,-25972.0,703201.0,623593.0,2858.0,232.12,47044.0,1999.0,,
29471971.0,1707 Newton Street,78704,30.247047,-97.752881,596460.0,9230.0,662071.0,530849.0,1170.0,509.79,6050.0,1910.0,,
2114554218.0,2305 East 22nd Street,78722,30.283466999999998,-97.717093,528467.0,-2174.0,655299.0,459766.0,2000.0,264.23,,2008.0,,
80102522.0,301 Camperdown Elm Drive,78748,30.155296999999997,-97.80345799999999,372736.0,4783.0,391373.0,354099.0,2870.0,129.87,10724.0,2006.0,,
29451811.0,15101 Natural Spring Way,78728,30.448065000000003,-97.674912,270092.0,-2555.0,283597.0,256587.0,1722.0,156.85,6316.0,1992.0,,
29363488.0,12500 Lyndon Drive,78732,30.392066999999997,-97.88008,804069.0,-19578.0,948801.0,739743.0,2711.0,296.59,54014.0,1983.0,04/23/2013,900000.0
29328267.0,1104 Constant Springs Drive,78746,30.274687,-97.80766,884278.0,-149769.0,1008077.0,787007.0,3429.0,257.88,18774.0,1971.0,,
29369588.0,6900 Shumard Circle,78759,30.422517,-97.76644499999999,413838.0,-2197.0,434530.0,393146.0,1812.0,228.39,10102.0,1978.0,02/11/2007,248200.0
83831589.0,905 Horseback Hollow,78732,30.352361,-97.904328,391455.0,-2009.0,411028.0,371882.0,2145.0,182.5,10759.0,2006.0,,
80099421.0,3402 Mount Bonnell Road,78731,30.315576,-97.77480600000001,2477528.0,-84485.0,2700506.0,2254550.0,5988.0,413.75,16770.0,2009.0,,
29364178.0,8321 Jancy Drive,78750,30.394311,-97.803189,559981.0,-2779.0,587980.0,509583.0,2740.0,204.37,12987.0,1994.0,,
29555708.0,24 Evergreen Drive,78664,30.526645000000002,-97.610139,284042.0,6861.0,315287.0,255638.0,1988.0,142.88,39617.0,1980.0,,
29385557.0,3501 Neal Street,78702,30.263665999999997,-97.700057,705042.0,-12635.0,754395.0,641588.0,718.0,981.95,40572.0,1940.0,,
29343206.0,4303 Island Avenue,78731,30.329767999999998,-97.776827,5026061.0,1239.0,5277364.0,4774758.0,7852.0,640.1,45737.0,1999.0,,
29334706.0,3009 Barton Point Circle,78733,30.295663,-97.894763,782086.0,11000.0,821190.0,727340.0,3587.0,218.03,18635.0,1990.0,,
29471125.0,8118 Sassman Road,78747,30.138454,-97.720136,242415.0,5081.0,256960.0,215749.0,1392.0,174.15,108900.0,1981.0,11/25/2002,
29516736.0,10929 Ballybunion Place,78747,30.134128999999998,-97.77845500000001,317082.0,18528.0,332936.0,291715.0,2007.0,157.99,5471.0,1998.0,,
29483352.0,6900 Western Oaks Boulevard,78749,30.223894,-97.84998,542216.0,-747.0,569327.0,515105.0,3328.0,162.93,32670.0,1993.0,,
70334193.0,6305 Keegans Drive,78724,30.305556,-97.647595,402727.0,-4085.0,438972.0,382591.0,2256.0,178.51,9539.0,2017.0,04/17/2018,
29341049.0,2901 Brittany Point Lane,78738,30.316246000000003,-97.92837,633318.0,17370.0,683983.0,582653.0,3888.0,162.89,17973.0,1999.0,,
29342200.0,5801 Round Table Cove,78746,30.325734999999998,-97.806107,994271.0,-3237.0,1043985.0,944557.0,3092.0,321.56,17289.0,1994.0,04/15/2015,879000.0
29538450.0,1506 Blue Ridge Drive,78613,30.469448,-97.81675600000001,223410.0,2326.0,234580.0,207771.0,1414.0,158.0,11369.0,1980.0,08/10/2016,232500.0
94641649.0,7003 Evelyn Road,78747,30.083225,-97.703179,168142.0,-723.0,183275.0,146284.0,1568.0,107.23,48221.0,2001.0,,
29500664.0,500 Mulberry Drive,78745,30.192830999999998,-97.788101,327968.0,10109.0,357485.0,311570.0,1487.0,220.56,6787.0,1978.0,,
29359123.0,10044 Planters Woods Drive,78730,30.375560999999998,-97.845116,479745.0,-2059.0,503732.0,455758.0,2852.0,168.21,6743.0,1996.0,,
29454674.0,1600 Viki Lynn Court,78660,30.458849,-97.658303,239266.0,-3336.0,251229.0,227303.0,2026.0,118.1,7840.0,1994.0,,
29458673.0,1341 Huntington Trail,78660,30.500545000000002,-97.593141,257593.0,-14075.0,273049.0,224106.0,2081.0,123.78,22651.0,1986.0,,
29323590.0,10408 Thomaswood Lane,78736,30.254076,-97.92296400000001,245301.0,17139.0,279643.0,213412.0,1056.0,232.29,23283.0,1989.0,,
29476378.0,506 El Paso Street,78704,30.236345,-97.761768,440918.0,6400.0,493828.0,401235.0,1334.0,330.52,6534.0,1946.0,08/15/2016,
84135210.0,459 Hawthorne Loop,78619,30.144621,-97.989409,661857.0,6471.0,694950.0,628764.0,3576.0,185.08,50534.0,2016.0,,
29433190.0,11402 February Drive,78753,30.37681,-97.663962,260532.0,-9340.0,276164.0,247505.0,1710.0,152.36,10267.0,1972.0,,
29400387.0,20900 Hog Eye Road,78621,30.299934999999998,-97.486526,246126.0,-5752.0,268277.0,221513.0,1961.0,125.51,152538.0,1984.0,,
80087199.0,12837 Carillon Way,78653,30.342493,-97.524249,207717.0,-665.0,218103.0,197331.0,1953.0,106.36,6011.0,2007.0,,
58298659.0,4903 North Rim Drive,78731,30.374219,-97.76875,980441.0,6231.0,1049072.0,921615.0,3986.0,245.97,100405.0,1992.0,,
29433852.0,11110 Prairie Dove Circle,78758,30.388806,-97.705559,281793.0,-3340.0,295883.0,267703.0,1308.0,215.44,6869.0,1981.0,,
29376246.0,11200 Pencewood Drive,78750,30.441947,-97.811563,681113.0,17346.0,735602.0,633435.0,3813.0,178.63,84898.0,1989.0,,
29332051.0,1809 Niles Road,78703,30.28753,-97.76123299999999,508928.0,-44906.0,534374.0,483482.0,1146.0,444.09,5749.0,1959.0,,
29447970.0,14709 Bescott Drive,78728,30.440896000000002,-97.674479,293509.0,-4188.0,308184.0,278834.0,2087.0,140.64,7196.0,1995.0,,
58300388.0,10772 Bramblecrest Drive,78726,30.434420000000003,-97.816232,480719.0,-2255.0,504755.0,456683.0,3369.0,142.69,9152.0,2000.0,,
145654724.0,10002 Trails End Road,78641,30.476553999999997,-97.90984300000001,419791.0,-12692.0,453374.0,390406.0,3226.0,130.13,25003.0,1949.0,,
29384622.0,3116 Garwood Street,78702,30.260074,-97.705304,372297.0,13036.0,394635.0,353682.0,1252.0,297.36,6795.0,1986.0,,
67716106.0,2023 Simbrah Cove,78613,30.476059999999997,-97.84649,276724.0,6169.0,290560.0,262888.0,1584.0,174.7,8621.0,1997.0,,
29372901.0,10201 Holme Lacey Lane,78750,30.430159999999997,-97.81096099999999,563732.0,-584.0,591919.0,512996.0,2923.0,192.86,17293.0,1983.0,,
29511109.0,8901 Vigen Circle,78748,30.171598,-97.793364,269165.0,-3455.0,282623.0,255707.0,1436.0,187.44,6778.0,1996.0,,
60336397.0,646 East Park Street,78613,30.532426,-97.844246,211832.0,-1603.0,224542.0,194885.0,1358.0,155.99,7448.0,2001.0,,
29474489.0,7512 Thomas Springs Road,78736,30.250731,-97.922721,465142.0,19834.0,520959.0,427931.0,576.0,807.54,217800.0,1953.0,,
29480264.0,4524 South 2nd Street,78745,30.218732,-97.77577,286300.0,5792.0,300615.0,269122.0,1048.0,273.19,8141.0,1959.0,,
29335185.0,2905 Gilbert Street,78703,30.296929,-97.77136,3198455.0,-1748.0,3358378.0,3006548.0,5494.0,582.17,24699.0,1970.0,,
29497004.0,8429 La Plata Loop,78737,30.206816999999997,-97.92022,606050.0,5242.0,684837.0,551506.0,3434.0,176.49,69696.0,1990.0,,
28596744.0,245 Denise Ellen,78610,30.052940000000003,-97.831698,131157.0,10211.0,145584.0,118041.0,672.0,195.17,,1996.0,,
89660361.0,1049 Regency Lane,78665,30.528702000000003,-97.641933,227245.0,6000.0,238607.0,213610.0,1654.0,137.39,,2008.0,,
29452845.0,3413 Wavecrest Boulevard,78728,30.453661999999998,-97.688738,276830.0,4884.0,290671.0,257452.0,1814.0,152.61,6325.0,1999.0,02/22/2007,
58310692.0,4660 Priem Lane,78664,30.496606,-97.588307,489312.0,3719.0,592068.0,362091.0,2240.0,218.44,277913.0,1982.0,,
29329380.0,705 Meriden Lane,78703,30.280658000000003,-97.77086800000001,714665.0,5044.0,764692.0,664638.0,1866.0,382.99,6534.0,1947.0,,
29409880.0,1409 Hillcrest Drive,78723,30.317619,-97.696391,393936.0,-4321.0,413633.0,366360.0,1401.0,281.18,8232.0,1955.0,,
29480586.0,4305 Mount Vernon Drive,78745,30.224121000000004,-97.77719599999999,300328.0,4253.0,315344.0,279305.0,1221.0,245.97,9762.0,1960.0,,
29356886.0,12001 Portobella Drive,78732,30.372389000000002,-97.88303,588106.0,11249.0,658679.0,511652.0,4175.0,140.86,11369.0,2000.0,12/21/2017,
70343107.0,7817 Crandall Road,78737,30.192398999999998,-97.918408,570595.0,-7557.0,604831.0,542065.0,3645.0,156.54,9408.0,2006.0,08/21/2014,539900.0
29479095.0,5302 Honey Dew Terrace,78749,30.231378000000003,-97.849654,432440.0,873.0,454062.0,410818.0,2345.0,184.41,8673.0,1983.0,,
29469523.0,7122 Dee Gabriel Collins Road,78744,30.175167,-97.717394,256028.0,7296.0,284191.0,235546.0,1189.0,215.33,86554.0,1955.0,,
70332606.0,10809 Pratt Lane,78748,30.171384999999997,-97.847313,416484.0,114.0,445638.0,395660.0,3217.0,129.46,7876.0,2007.0,,
29346958.0,517 River Road,78734,30.345606,-97.927734,3526728.0,-25726.0,4443677.0,3138788.0,4480.0,787.22,174240.0,2002.0,,
29566589.0,10808 Hard Rock Road,78750,30.453568,-97.810018,308896.0,1295.0,324341.0,293451.0,2174.0,142.09,9452.0,1980.0,,
249889677.0,13449 Saddle Back Pass,78738,30.289254,-97.96599499999999,538315.0,-7792.0,597530.0,500633.0,2458.0,219.01,72702.0,2003.0,,
60337784.0,3459 Yogi Berra Way,78665,30.532815000000003,-97.621718,229319.0,2805.0,240785.0,215560.0,1817.0,126.21,7056.0,2001.0,,
83824807.0,118 Desert Forest Court,78738,30.338224,-97.99650799999999,482140.0,-215.0,506247.0,458033.0,2577.0,187.09,10509.0,2007.0,,
29512723.0,4308 Lost Oasis Hollow,78739,30.168691,-97.87356,500037.0,1161.0,530039.0,475035.0,3614.0,138.36,15673.0,1999.0,,
29339362.0,711 Lost Canyon Drive,78746,30.306221,-97.803086,1102498.0,16412.0,1168648.0,1003273.0,2514.0,438.54,72310.0,2003.0,,
29463486.0,6806 Suena Drive,78741,30.231252,-97.69270999999999,227677.0,-12244.0,245891.0,202633.0,906.0,251.3,7880.0,1970.0,,
29440114.0,12605 Pony Lane,78727,30.4127,-97.683844,368071.0,2129.0,386475.0,349667.0,2586.0,142.33,11452.0,1993.0,,
29483121.0,5810 Gateshead Drive,78745,30.217511,-97.806095,299049.0,-9213.0,328954.0,254192.0,1159.0,258.02,7418.0,1969.0,,
64778672.0,9005 FM 973,78719,30.121051,-97.687504,349332.0,-10291.0,429678.0,317892.0,2066.0,169.09,672131.0,1983.0,,
29515407.0,11948 Battle Bridge Drive,78748,30.152416,-97.84920100000001,283540.0,1826.0,297717.0,266528.0,1420.0,199.68,5749.0,1999.0,,
29376549.0,10606 Queensbury Cove,78726,30.441924,-97.8235,475098.0,2739.0,498853.0,451343.0,3160.0,150.35,12946.0,1990.0,,
144352514.0,11533 Doyle Overton Road,78719,30.071846999999998,-97.642945,395554.0,21128.0,502354.0,312488.0,1724.0,229.44,1944954.0,1996.0,,
52830701.0,15227 Calaveras Drive,78717,30.496821999999998,-97.770152,423937.0,-2815.0,449373.0,402740.0,3275.0,129.45,7492.0,2000.0,04/16/2014,395000.0
29391458.0,5209 Samuel Huston Avenue,78721,30.281096,-97.67716999999999,236892.0,-1946.0,260581.0,208465.0,960.0,246.76,7261.0,1966.0,,
29438381.0,11500 Murcia Drive,78759,30.409645,-97.73929,425153.0,-13975.0,446411.0,403895.0,2043.0,208.1,9147.0,1978.0,10/17/2016,
29407352.0,6301 North Hampton Road,78723,30.313024,-97.683079,303930.0,-12177.0,355598.0,270498.0,1064.0,285.65,8168.0,1958.0,10/29/2007,114000.0
29381027.0,13017 Wire Road,78641,30.504067,-97.870161,232929.0,7706.0,258551.0,197990.0,720.0,323.51,485258.0,1970.0,,
29372656.0,9614 Vista View Drive,78750,30.428361,-97.803721,482645.0,-11240.0,506777.0,458513.0,2740.0,176.15,15115.0,1977.0,,
29360583.0,120 Betula Drive,78734,30.379376,-97.96961999999999,382535.0,1761.0,409312.0,363408.0,2392.0,159.92,9801.0,1995.0,,
29337629.0,506 Grace Lane,78746,30.311414000000003,-97.859941,573023.0,-27750.0,785042.0,458418.0,2296.0,249.57,38856.0,1970.0,,
144251008.0,18208 Lockwood Road,78653,30.30623,-97.52968,301367.0,-1558.0,343558.0,265203.0,2720.0,110.8,21780.0,1995.0,,
29340048.0,3315 Marin Court,78738,30.308759000000002,-97.9244,396777.0,5679.0,416616.0,376938.0,2001.0,198.29,13473.0,1996.0,,
64913618.0,11024 Lambert Lane,78719,30.116421999999996,-97.68300500000001,278403.0,-1714.0,314595.0,253347.0,2432.0,114.47,50530.0,2002.0,,
58297914.0,1612 The High Road,78746,30.319519,-97.804645,1380143.0,-81038.0,1573363.0,1200724.0,1448.0,953.14,128633.0,1999.0,,
29560379.0,4400 Northridge Road,78728,30.474096999999997,-97.68597199999999,152899.0,-4012.0,169718.0,136080.0,1269.0,120.49,12545.0,1975.0,,
70334931.0,7312 Seneca Falls Loop,78739,30.199738,-97.900459,410663.0,-1087.0,431196.0,377810.0,2317.0,177.24,7840.0,2005.0,04/25/2016,
83825742.0,18401 Lakeland Drive,78645,30.380721,-97.99610799999999,219534.0,1935.0,237097.0,204167.0,1247.0,176.05,9457.0,2007.0,,
62607638.0,13425 Vizquel Loop,78617,30.175323,-97.61555,222720.0,788.0,233856.0,211584.0,2640.0,84.36,6151.0,2002.0,,
125917000.0,13421 Saddle Back Pass,78738,30.291464,-97.96046199999999,733667.0,4507.0,909747.0,645627.0,3424.0,214.27,44387.0,2016.0,,
29429245.0,1119 Stephanie Lee Lane,78753,30.368862,-97.673038,234183.0,7273.0,245892.0,222474.0,1467.0,159.63,3711.0,1999.0,,
29447837.0,14306 Richard Walker Boulevard,78728,30.436417,-97.67733199999999,273397.0,-2568.0,287067.0,259727.0,1641.0,166.6,7065.0,1985.0,,
29338362.0,2601 Dominion Hill,78733,30.304413,-97.897033,2315634.0,-91170.0,2431416.0,2084071.0,7603.0,304.57,217800.0,2004.0,,
29377536.0,10903 Catskill Trail,78726,30.445033000000002,-97.817178,516156.0,-10107.0,557448.0,490348.0,2818.0,183.16,36085.0,1981.0,,
58313616.0,2203 Remuda Trail,78745,30.222357000000002,-97.796497,411601.0,1861.0,436297.0,391021.0,1710.0,240.7,10507.0,1967.0,,
29396517.0,3901 Willowbrook Drive,78722,30.292005,-97.71118299999999,401833.0,-10951.0,421925.0,377723.0,1242.0,323.54,9474.0,1949.0,,
80102407.0,11800 Dave Silk Dr,78748,30.148899,-97.840035,274235.0,4572.0,287947.0,244069.0,1836.0,149.37,6242.0,2006.0,,
145550217.0,11244 Kildoon Drive,78754,30.349785999999998,-97.62139,266920.0,-7069.0,282935.0,253574.0,2466.0,108.24,6835.0,2016.0,,
29328825.0,6105 Turtle Point Drive,78746,30.274984999999997,-97.841349,474105.0,-1480.0,497810.0,450400.0,1724.0,275.0,10250.0,1975.0,,
29372366.0,10600 Leafwood Lane,78750,30.427584000000003,-97.79812,507436.0,-8775.0,532808.0,482064.0,2326.0,218.16,94120.0,1988.0,02/28/2016,
125090139.0,19020 Great Falls Drive,78653,30.315192,-97.528729,215963.0,1166.0,226761.0,205165.0,1858.0,116.23,5998.0,2015.0,,
29568550.0,1 Woodhollow Trail,78665,30.51922,-97.614101,409441.0,12509.0,434007.0,388969.0,2814.0,145.5,43560.0,1996.0,,
29431973.0,13606 Rector Loop,78653,30.368482,-97.560789,328919.0,12479.0,371678.0,302605.0,2321.0,141.71,174240.0,1980.0,,
29464141.0,118 Montopolis Drive,78741,30.226621999999995,-97.693163,182922.0,-1803.0,215848.0,162801.0,1120.0,163.32,,1985.0,,
29484639.0,8705 Granada Hills Drive,78737,30.223536,-97.89705500000001,402333.0,3836.0,426473.0,382216.0,1576.0,255.29,33615.0,1976.0,,
29507915.0,5900 Back Bay Lane,78739,30.184212,-97.889346,438338.0,-619.0,460255.0,416421.0,2714.0,161.51,7588.0,1994.0,08/12/2016,422400.0
29402171.0,1903 Running Brook Drive,78723,30.305877000000002,-97.693126,416625.0,-271.0,437456.0,395794.0,1634.0,254.97,10494.0,1967.0,,
60122164.0,3902 Turkey Creek Drive,78730,30.355363,-97.840283,802149.0,-13882.0,858299.0,762042.0,3801.0,211.04,90169.0,1991.0,04/23/1990,38000.0
29440768.0,2203 Galway Street,78758,30.415916999999997,-97.699446,271686.0,-2285.0,285270.0,252668.0,1154.0,235.43,10424.0,1971.0,,
29334737.0,3114 Barton Point Drive,78733,30.294456,-97.897584,1029187.0,-13737.0,1101230.0,926268.0,6087.0,169.08,15158.0,1990.0,,
80094641.0,8301 Annabelle Drive,78621,30.272795000000002,-97.45900300000001,239349.0,7343.0,277645.0,210627.0,2432.0,98.42,328617.0,1999.0,,
29370450.0,9007 Lockleven Loop,78750,30.422777000000004,-97.795606,458578.0,6877.0,481507.0,435649.0,2468.0,185.81,22089.0,1984.0,,
29348458.0,2810 Saratoga Drive,78733,30.350744,-97.86157299999999,444265.0,12412.0,470921.0,422052.0,1848.0,240.4,19968.0,1970.0,,
29339405.0,28 Cousteau Lane,78746,30.310229999999997,-97.83716899999999,1312917.0,13481.0,1431080.0,1181625.0,3703.0,354.55,128938.0,1981.0,,
84374133.0,413 Old 71,78612,30.159465,-97.491893,265589.0,-1399.0,310739.0,246998.0,2350.0,113.02,83548.0,1979.0,11/16/2000,85000.0
29349051.0,3210 Lakeway Boulevard,78734,30.353187,-97.995518,423061.0,-1420.0,444214.0,389216.0,2553.0,165.71,14331.0,1973.0,12/07/2011,
29443846.0,1700 Samoa Court,78660,30.419263,-97.62635300000001,350610.0,-3242.0,378659.0,326067.0,3627.0,96.67,21344.0,1985.0,,
29367532.0,11107 Grapevine Lane,78759,30.416171000000002,-97.761074,481012.0,5160.0,505063.0,456961.0,2497.0,192.64,8629.0,1984.0,,
29402937.0,4014 Rosedale Avenue,78756,30.311213000000002,-97.74579200000001,631753.0,4551.0,669658.0,581213.0,1754.0,360.18,6621.0,1935.0,,
29417334.0,603 Amesbury Lane,78752,30.34092,-97.712938,340246.0,850.0,360661.0,313026.0,1522.0,223.55,7527.0,1962.0,,
70343099.0,7708 Crandall Road,78737,30.192954999999998,-97.917113,666355.0,-3180.0,699673.0,633037.0,4526.0,147.23,12149.0,2005.0,,
29366393.0,6500 Skinner Cove,78759,30.410508,-97.76866,509564.0,-10249.0,535042.0,484086.0,2355.0,216.38,24921.0,1994.0,,
58300417.0,10229 Chestnut Ridge Road,78726,30.434015999999996,-97.821937,446938.0,-3083.0,473754.0,415652.0,3347.0,133.53,8537.0,2002.0,,
121656904.0,4721 Page Street,78723,30.3008,-97.70111899999999,204318.0,-7739.0,228836.0,194102.0,1184.0,172.57,1119.0,2014.0,12/10/2014,
29407827.0,5202 Guadalupe Street,78752,30.318863,-97.727925,403460.0,5743.0,423633.0,371183.0,784.0,514.62,7867.0,1950.0,,
64453860.0,8601 Elroy Road,78617,30.129487,-97.62348,188450.0,8470.0,216717.0,162067.0,1200.0,157.04,104544.0,1980.0,,
29399067.0,3711 Cedar Street,78705,30.300552000000003,-97.734643,452044.0,-1979.0,474646.0,411360.0,788.0,573.66,,1933.0,,
29394840.0,3307 Larry Lane,78722,30.287453000000003,-97.713154,421741.0,-7052.0,442828.0,396437.0,1122.0,375.88,7616.0,1952.0,08/15/2010,225000.0
29367782.0,6807 Township Trail,78759,30.41875,-97.767413,424246.0,2670.0,445458.0,403034.0,1881.0,225.54,21680.0,1983.0,,
29346168.0,4504 Small Drive,78731,30.342634999999998,-97.77801,619556.0,10729.0,650534.0,576187.0,2090.0,296.44,16993.0,1977.0,,
58316883.0,3004 Wadsworth Way,78748,30.175615999999998,-97.843316,302323.0,-3833.0,317439.0,287207.0,1849.0,163.51,6446.0,1992.0,,
29434441.0,12024 Trotwood Drive,78753,30.38536,-97.66301800000001,199442.0,-6248.0,209414.0,175509.0,1099.0,181.48,5942.0,1986.0,,
83825292.0,12421 Central Park,78732,30.368214000000002,-97.89732099999999,417275.0,-1267.0,438139.0,396411.0,2810.0,148.5,8668.0,2006.0,,
29561620.0,17 Shady Rock Court,78665,30.523722999999997,-97.61563100000001,434230.0,4903.0,460284.0,399492.0,2800.0,155.08,68389.0,1979.0,03/11/2015,
83828425.0,11407 Johnson Road,78641,30.493586999999998,-97.906155,218545.0,11358.0,244770.0,190134.0,1624.0,134.57,61899.0,2003.0,,
84380686.0,101 Sanchez Lane,78621,30.225959999999997,-97.472112,129976.0,-329.0,141674.0,114379.0,1120.0,116.05,186872.0,1986.0,,
29489769.0,5705 Nancy Drive,78745,30.20741,-97.784438,265670.0,7238.0,316147.0,233790.0,2240.0,118.6,22725.0,1980.0,,
70343131.0,11308 Hollister Drive,78737,30.192232,-97.916409,559585.0,-4305.0,587564.0,531606.0,3632.0,154.07,9104.0,2007.0,07/22/2014,
94643149.0,3213 Raspberry Road,78748,30.175039,-97.849319,560151.0,-2066.0,593760.0,532143.0,3269.0,171.35,20296.0,2011.0,,
64738259.0,3400 Victorine Lane,78617,30.201201,-97.5538,213543.0,17968.0,251981.0,177241.0,768.0,278.05,43560.0,1997.0,,
29465641.0,18601 River Timber Drive,78617,30.213894,-97.52395200000001,238249.0,33879.0,262074.0,219189.0,1248.0,190.9,63859.0,1987.0,,
29350174.0,4732 Cat Mountain Drive,78731,30.355749,-97.779251,946051.0,-29076.0,1012275.0,851446.0,3694.0,256.1,23304.0,1996.0,,
29433266.0,1306 Althea Court,78753,30.378571,-97.66225,218404.0,577.0,229324.0,207484.0,1118.0,195.35,8982.0,1984.0,,
83825039.0,17708 Regatta View Drive,78645,30.449451,-97.93646899999999,249069.0,10383.0,301373.0,206727.0,3852.0,64.66,43821.0,2007.0,,
29343692.0,1104 San Augustine Drive,78733,30.334787,-97.867527,410987.0,-2796.0,431536.0,390438.0,1566.0,262.44,12794.0,1994.0,,
84385141.0,194 Camino del Sol,78617,30.093291999999998,-97.598699,59766.0,-109.0,62754.0,47813.0,1566.0,38.16,95396.0,2001.0,,
60139014.0,12400 Mossback Cove,78652,30.150415999999996,-97.86067299999999,395406.0,10183.0,415176.0,375636.0,2230.0,177.31,14505.0,2003.0,,
88020544.0,8398 Campeche Bay Place,78681,30.50463,-97.72475,323829.0,4258.0,340020.0,307638.0,2760.0,117.33,5588.0,2005.0,,
29475255.0,3605 Manchaca Road,78704,30.237396999999998,-97.782593,1089806.0,-6490.0,1318665.0,828253.0,2422.0,449.96,30331.0,1952.0,05/27/2014,735000.0
214467724.0,154 Dove Lane,78612,30.108302000000002,-97.509753,405171.0,-1147.0,425430.0,384912.0,2811.0,144.14,435600.0,2003.0,,
60122165.0,13213 Country Lake Drive,78732,30.375001,-97.904375,727059.0,3856.0,814306.0,668894.0,4016.0,181.04,43995.0,2002.0,,
111719330.0,598 Glacial Stream Lane,78613,30.521853000000004,-97.794826,281449.0,-6559.0,295521.0,267377.0,2134.0,131.89,7057.0,2011.0,,
83818518.0,11802 Indianhead Drive,78753,30.385096,-97.678655,472429.0,-2234.0,505499.0,429910.0,3192.0,148.0,16021.0,2007.0,,
29393105.0,2906 Breeze Terrace,78722,30.285584000000004,-97.719222,445070.0,-2921.0,467323.0,422817.0,1220.0,364.81,7928.0,1950.0,,
29481941.0,11028 Tangleridge Circle,78736,30.227248,-97.95591,387351.0,346.0,426086.0,364110.0,1874.0,206.7,43908.0,2002.0,,
29349000.0,23 Hedgebrook Way,78738,30.348197,-97.983829,522261.0,-226.0,579710.0,496148.0,2926.0,178.49,13982.0,1987.0,,
89549055.0,10509 Prezia Drive,78733,30.314753000000003,-97.895519,843933.0,-15699.0,886130.0,793297.0,4154.0,203.16,13038.0,2008.0,,
83823490.0,4012 Beach Road,78645,30.417640000000002,-97.960722,392363.0,-8525.0,427676.0,341356.0,1819.0,215.7,6969.0,2000.0,,
83829952.0,10310 West Darleen Drive,78641,30.481972999999996,-97.914057,135455.0,2785.0,155773.0,101591.0,560.0,241.88,76936.0,2001.0,,
29517679.0,17000 Indian Chief Drive,78641,30.517896,-97.876641,187814.0,4029.0,212230.0,165276.0,1512.0,124.22,43560.0,1983.0,,
29506027.0,806 Kavanagh Drive,78748,30.179361,-97.803724,271982.0,480.0,285581.0,250223.0,1762.0,154.36,6446.0,1994.0,02/23/2017,
29327809.0,2700 Valley Spring Road,78746,30.278303,-97.779217,1838946.0,-53424.0,2151567.0,1563104.0,2565.0,716.94,122068.0,1948.0,,
29479812.0,610 Radam Lane,78745,30.225284000000002,-97.771765,315649.0,14373.0,394561.0,265145.0,968.0,326.08,19950.0,1964.0,,
58269076.0,2216 Wheaton Trail,78613,30.528227,-97.867573,302442.0,-11640.0,317564.0,287320.0,2643.0,114.43,7927.0,2001.0,,
29436563.0,12010 Shady Springs Road,78758,30.397277000000003,-97.690169,255410.0,-6435.0,268180.0,229869.0,1379.0,185.21,6199.0,1995.0,,
29479491.0,8109 Landsman Drive,78736,30.234403999999998,-97.89553199999999,403422.0,9197.0,423593.0,383251.0,1706.0,236.47,55957.0,1993.0,,
80098545.0,1208 Anise Drive,78742,30.224922999999997,-97.69070500000001,261563.0,-3399.0,274641.0,245869.0,1586.0,164.92,6708.0,2007.0,07/07/2014,
29417081.0,1812 Burbank Street,78757,30.341053000000002,-97.734014,428764.0,-3713.0,458777.0,394463.0,1521.0,281.9,7545.0,1963.0,,
63834652.0,16 Waterfall Drive,78738,30.341609000000002,-97.98576899999999,632063.0,32334.0,663666.0,581498.0,3973.0,159.09,20603.0,2004.0,,
29354919.0,408 Lakeway Drive,78734,30.367354,-97.992409,372772.0,2505.0,391411.0,354133.0,1950.0,191.17,17119.0,1972.0,,
29342110.0,4403 Elohi Drive,78746,30.325266999999997,-97.780776,2013012.0,-51942.0,2274704.0,1751320.0,6522.0,308.65,42637.0,2002.0,,
29324765.0,10815 D Morgan Road,78736,30.25603,-97.936386,434818.0,21837.0,482648.0,386988.0,1993.0,218.17,87120.0,1973.0,,
29361412.0,12708 Mc Nelly Trail,78732,30.381312,-97.89109,372136.0,13421.0,390743.0,353529.0,2135.0,174.3,7501.0,1994.0,02/20/2004,189000.0
