alat,alon,year_built
30.225043,-97.788983,1958
30.254845,-97.924439,1985
30.355644,-97.744266,1963
30.180177,-97.916091,2010
30.379541,-97.70526,1973
30.069273,-97.751754,1985
30.19086,-97.899672,2003
30.419618,-97.713477,1981
30.430999,-97.835947,2000
30.355797,-97.966404,1985
30.512849,-97.662202,1955
30.185247,-97.789176,1980
30.157513,-97.8581,1996
30.240576,-97.89686,1983
30.302822,-97.951053,2009
30.336052,-97.732854,1950
30.425082,-97.740217,1971
30.224031,-97.914149,2008
30.37011,-98.006364,2001
30.369108,-97.824385,1999
30.375857,-97.953614,2000
30.16323,-97.82402,2008
30.357772,-97.98758,1994
30.356881,-97.951907,2006
30.347967,-97.903433,2006
30.122483,-97.831521,1978
30.373454,-97.789865,1980
30.478792,-97.657277,1998
30.348232,-97.764254,1962
30.317397,-97.696999,1956
30.208007,-97.764852,1970
30.331711,-97.477587,2001
30.408432,-97.916211,1975
30.440661,-97.820133,1990
30.241613,-97.978636,1995
30.366745,-97.988579,1972
30.419767,-97.732424,1993
30.190376,-97.546466,1985
30.135029,-97.599153,1992
30.257611,-97.88356,2004
30.237213,-97.775862,1962
30.325957,-97.860957,2006
30.375011,-97.879601,1998
30.272215,-97.808389,2000
30.421985,-97.726478,1982
30.257423,-97.782515,1969
30.079031,-97.638598,1999
30.427723,-97.773145,1976
30.453042,-97.795069,1982
30.066212,-97.675259,1982
30.225012,-97.897149,1972
30.514465,-97.775455,1952
30.37716,-97.785584,1977
30.165899,-97.796793,2014
30.256758,-97.466367,2006
30.146508,-97.588642,1976
30.220434,-97.82127,1978
30.513637,-97.647648,1998
30.355705,-97.510319,2016
30.297633,-97.645204,1978
30.32824,-97.756373,2017
30.26065,-97.4836,1988
30.188223,-97.787077,1975
30.181251,-97.834107,1985
30.268088,-97.691328,2000
30.21053,-97.548948,1960
30.336592,-97.954861,2007
30.339558,-97.909795,2010
30.473267,-97.622899,2008
30.365841,-97.648669,2014
30.218184,-97.909094,1979
30.476854,-97.634177,2001
30.318975,-97.980859,2012
30.226796,-97.916645,1971
30.540394,-97.845264,2001
30.270157,-97.458108,1981
30.295879,-97.846777,1962
30.33313,-97.921477,2002
30.320818,-97.524582,2009
30.264924,-98.017489,1974
30.353991,-97.848253,1987
30.19039,-97.925243,2007
30.238847,-97.732882,1979
30.363391,-97.948431,2005
30.142893,-97.7868,1991
30.429681,-97.789274,1993
30.456051,-97.821431,1983
30.197226,-97.901443,2007
30.220978,-97.728467,1987
30.207263,-97.808835,1973
30.405519,-97.91216,1972
30.362448,-97.772467,1998
30.284672,-97.880524,1989
30.507049,-97.836544,1999
30.15962,-97.690731,1963
30.317857,-97.693191,1958
30.087008,-97.695545,1950
30.206286,-97.795307,1980
30.333947,-97.985935,2004
30.442434,-97.932422,2005
30.513529,-97.892489,2017
30.517612,-97.730957,2000
30.309205,-97.809516,1962
30.261156,-97.92183,1979
30.3276,-97.922962,1958
30.32439,-97.778865,1971
30.548853,-97.755166,1994
30.426921,-97.896137,1981
30.46537,-97.615991,2006
30.318707,-97.667809,1969
30.219961,-97.848753,1976
30.190544,-97.940382,1980
30.398461,-97.757776,1982
30.435366,-97.707091,1975
30.322586,-97.865858,2005
30.263423,-97.707239,1948
30.29588,-97.843413,1961
30.192848,-97.917834,2006
30.493592,-97.925884,1964
30.458179,-97.916337,2005
30.234233,-97.893253,1993
30.388479,-97.952372,2000
30.499323,-97.823786,1984
30.090024,-97.772606,1988
30.525451,-97.845109,1999
30.230452,-97.716255,1985
30.085139,-97.664171,1925
30.282342,-97.76084,2015
30.54912,-97.788726,2016
30.217816,-97.8514,1996
30.401165,-97.997769,1977
30.357715,-97.98416,1975
30.402287,-97.92574,2001
30.446255,-97.653896,1999
30.439318,-97.766802,1984
30.302228,-97.757485,1947
30.310743,-97.693482,1960
30.345917,-97.873079,1987
30.195008,-97.862442,2001
30.11066,-97.719323,2000
30.370621,-97.682123,1984
30.34242,-97.855507,2006
30.088853,-97.770208,1994
30.490535,-97.569765,2013
30.237213,-97.984948,1985
30.415283,-97.537446,1992
30.139296,-97.667329,1989
30.470273,-97.826918,1994
30.28836,-97.866409,1998
30.316027,-97.765966,1987
30.534263,-97.660651,1998
30.415097,-97.920159,1971
30.425312,-97.569368,1940
30.294896,-97.91835,2005
30.311831,-97.682727,2009
30.22298,-97.628333,1984
30.406189,-97.736773,1972
30.502397,-97.665632,1984
30.241301,-97.875925,2011
30.35098,-97.756964,1982
30.32517,-97.528504,2004
30.493912,-97.649868,2004
30.226689,-97.780392,1948
30.439008,-97.824771,1991
30.380895,-97.958462,1950
30.521831,-97.676542,1985
30.471208,-97.818481,1980
30.365303,-97.987608,1974
30.44681,-97.576094,1982
30.362549,-97.465251,1998
30.143946,-97.881579,1999
30.338981,-97.747333,1952
30.255525,-97.467146,1980
30.290259,-97.800183,1994
30.33858,-97.706468,2003
30.270556,-97.469296,1987
30.379289,-97.936837,2004
30.323864,-97.72008,1951
30.196609,-97.811993,1980
30.144805,-97.850431,2009
30.231393,-97.712806,1984
30.390815,-97.761576,1998
30.145168,-97.748307,1979
30.180411,-97.833577,1984
30.224836,-97.895435,1976
30.036426,-97.896599,1986
30.275807,-97.808016,1994
30.398728,-97.87981,2005
30.337339,-97.652761,1963
30.39699,-97.599267,1955
30.446626,-97.745106,1985
30.367066,-97.675823,1968
30.209257,-97.931266,1940
30.337557,-97.776808,1991
30.31181,-97.675644,1968
30.375082,-97.770156,1991
30.363736,-97.70679,1972
30.341678,-97.785311,1984
30.348157,-97.755856,1981
30.350544,-97.804288,1955
30.315101,-97.750216,1965
30.196514,-97.802316,2010
30.20939,-97.87013,1998
30.315921,-97.720853,1933
30.381635,-97.708393,1978
30.497979,-97.850467,2007
30.509086,-97.86541,1984
30.338463,-97.78099,1984
30.196968,-97.741206,1982
30.313241,-97.86388,1983
30.103775,-97.687332,2007
30.409541,-97.60256,1970
30.300147,-97.687424,1961
30.156383,-97.802097,2008
30.485547,-97.863794,2009
30.519443,-97.878339,1980
30.294012,-97.964121,1979
30.215595,-97.781948,1970
30.352406,-97.725928,1959
30.327926,-97.682333,1971
30.408462,-97.859623,1960
30.522266,-97.802186,1985
30.126249,-97.684978,2006
30.28927,-97.96522,1996
30.455156,-97.786538,1972
30.179496,-97.762498,2008
30.096712,-97.662839,1971
30.242151,-97.88657,1984
30.195464,-97.512203,1970
30.130878,-97.783571,1980
30.187794,-97.744898,1979
30.349167,-97.621793,2015
30.20331,-97.78977,1981
30.338821,-97.788776,1995
30.353015,-97.744614,1959
30.203249,-97.817394,1975
30.346637,-97.745961,1962
30.144774,-97.625616,2007
30.272035,-97.616677,1984
30.231712,-97.770445,1970
30.251733,-97.720476,2015
30.423935,-97.766013,1977
30.262422,-97.567351,2003
30.077143,-97.753147,1960
30.187565,-97.7478,1979
30.312515,-97.7201,1961
30.355988,-97.991862,1992
30.268762,-97.692883,1930
30.414486,-97.776032,1992
30.501803,-97.790979,2005
30.134057,-97.622311,1965
30.416357,-97.967201,1984
30.459999,-97.919645,2016
30.372902,-97.826904,2004
30.373863,-97.808322,2007
30.387914,-97.968826,1955
30.226596,-97.96059,2003
30.079693,-97.831517,1999
30.378435,-97.979003,1996
30.392692,-97.771321,1990
30.178798,-98.006873,1998
30.263023,-97.807187,1979
30.279157,-97.472395,1996
30.460998,-97.582054,2010
30.360993,-97.772274,1972
30.134605,-97.652239,1985
30.374292,-97.659825,2002
30.473077,-97.609585,2006
30.486741,-97.551518,1985
30.417887,-97.898893,2005
30.513259,-97.721818,1996
30.340893,-97.706486,1964
30.502877,-97.651347,1992
30.339761,-97.810749,1996
30.334556,-97.73789,1948
30.414163,-97.722362,1979
30.28666,-97.874303,1994
30.206772,-97.788864,1970
30.160359,-97.768522,1964
30.188687,-97.788354,1978
30.150405,-97.857609,2005
30.42993,-97.826063,1997
30.28856,-97.82341,1977
30.231794,-97.78839,1952
30.203281,-97.881372,2001
30.391958,-97.798234,1999
30.41849,-97.624943,1995
30.222656,-97.934224,2005
30.329067,-97.753743,1954
30.486082,-97.545588,1985
30.359548,-97.753902,1973
30.299852,-97.673666,2016
30.313662,-97.676064,1965
30.360807,-97.546749,2004
30.202854,-97.799873,1978
30.03236,-97.659509,2015
30.256512,-97.466522,1980
30.243539,-97.553409,1984
30.153907,-97.64756,2010
30.419055,-97.728233,1983
30.379037,-97.910863,2005
30.254631,-97.778778,1950
30.281904,-97.687247,1964
30.273047,-97.856978,1999
30.371888,-97.826294,2014
30.288805,-97.873497,
30.546407,-97.703943,2007
30.445631,-97.613686,1992
30.155905,-97.85707,1996
30.245059,-97.906665,1977
30.360184,-97.47202,1975
30.046628,-97.721439,2006
30.398108,-97.781948,1979
30.330388,-97.51063,1999
30.313862,-97.834862,1985
30.378332,-97.817326,1986
30.326539,-97.683051,1969
30.231854,-97.670458,1952
30.256773,-97.83649,1998
30.553247,-97.665868,1998
30.44881,-97.755846,1989
30.314441,-97.862717,2010
30.192144,-97.968215,1974
30.359817,-97.859691,2001
30.312385,-97.719825,1984
30.431767,-97.607869,1985
30.305877,-97.695021,1966
30.230824,-97.67188,1952
30.562112,-97.742983,2003
30.17543,-97.809365,1986
30.234101,-97.940568,1994
30.235372,-97.885289,1973
30.208169,-97.767129,1969
30.32487,-97.837205,1990
30.474596,-97.636079,2001
30.045271,-97.890622,1993
30.221468,-97.919244,1984
30.234998,-97.786364,1969
30.297151,-97.812765,1979
30.487401,-97.904948,1987
30.373694,-97.56085,1999
30.15725,-97.868804,1994
30.198054,-97.590548,1940
30.443144,-97.62171,1942
30.306809,-97.506491,2003
30.412926,-97.870293,2014
30.14954,-97.810191,2004
30.280756,-97.81574,2002
30.220438,-97.890728,2004
30.35847,-97.999272,1985
30.325835,-97.980847,2009
30.429388,-97.791543,1992
30.409153,-97.540532,1984
30.147236,-97.798978,1948
30.412861,-97.636133,2016
30.376264,-97.811448,1983
30.211774,-97.526525,1970
30.358177,-97.742727,1967
30.221386,-97.521192,1999
30.031993,-97.704307,1984
30.247724,-97.919923,1963
30.472387,-97.778662,1982
30.294195,-97.764124,1950
30.268766,-97.799228,1979
30.114452,-97.911547,1984
30.298169,-97.768673,1942
30.392648,-97.530095,1984
30.454895,-97.817286,1981
30.373654,-97.65973,2004
30.234486,-97.982083,2001
30.169292,-97.590209,2005
30.222664,-98.0041,1980
30.234704,-97.941897,2007
30.274312,-97.729143,2008
30.392816,-97.974781,1998
30.464125,-97.786006,2011
30.266897,-97.68398,1984
30.213334,-97.919221,1999
30.190847,-97.905522,2004
30.311743,-97.532458,2005
30.073769,-97.729609,1987
30.38135,-97.751322,1968
30.40439,-97.998214,1964
30.432873,-97.614851,2000
30.370036,-97.907381,2005
30.305726,-97.918493,1998
30.198929,-97.82325,1983
30.490088,-97.769276,1999
30.282585,-97.692951,1930
30.448204,-97.801485,1982
30.377212,-97.79602,1985
30.369593,-97.917165,2004
30.255365,-97.7234,1935
30.178106,-97.640022,2000
30.004646,-97.812064,
30.259251,-97.777874,1965
30.114624,-97.74716,1999
30.122723,-97.634108,2000
30.205664,-97.879604,2003
30.456909,-97.628363,2004
30.353086,-97.86689,2010
30.325786,-97.876625,1985
30.426733,-97.496816,1920
30.21461,-97.886193,1998
30.325755,-97.994804,2010
30.123906,-97.626033,2000
30.331119,-97.957617,2006
30.324803,-97.527825,2003
30.386474,-97.926456,1984
30.20911,-97.764158,1970
30.419905,-97.640903,2003
30.425456,-97.813494,2003
30.490391,-97.595263,1995
30.155288,-97.617469,1965
30.283283,-97.687585,1959
30.502751,-97.637568,1999
30.496567,-97.881151,1942
30.063019,-97.731419,1979
30.428999,-97.932594,2003
30.239307,-97.897135,1984
30.244057,-97.730747,1957
30.331935,-97.802044,1987
30.268956,-97.702791,1906
30.293091,-97.896944,1985
30.503893,-97.744119,1997
30.392715,-97.616927,2014
30.323185,-97.82643,1983
30.227309,-97.8398,1982
30.338383,-97.960885,2005
30.207399,-97.887432,2001
30.418431,-97.78227,1990
30.286112,-97.637958,1995
30.399871,-97.648369,1998
30.320587,-97.727559,1964
30.225708,-97.839439,1982
30.068841,-97.702276,1950
30.306245,-97.862722,1978
30.195419,-97.739438,1983
30.164535,-97.503115,1986
30.331942,-97.714906,1966
30.329304,-97.875112,1983
30.409143,-97.771672,1988
30.320664,-97.509991,1997
30.264744,-97.689228,1986
30.432895,-97.686796,1986
30.316096,-97.929015,2000
30.293769,-97.704062,2008
30.107131,-97.72301,1970
30.172721,-97.698611,1975
30.222554,-97.728352,2006
30.3062,-97.688762,1962
30.218188,-97.847412,1997
30.116045,-97.824145,1972
30.265903,-97.724789,1993
30.212351,-97.884862,1994
30.289638,-97.756832,1984
30.189298,-97.902664,2005
30.287634,-97.708356,1950
30.489902,-97.894918,2002
30.300601,-97.489697,1977
30.41375,-97.725341,1978
30.442214,-97.656582,2001
30.303378,-97.682159,1954
30.399403,-97.515685,1998
30.43612,-97.820581,1992
30.324302,-97.978717,2009
30.37115,-97.934235,2000
30.4836,-97.861409,2009
30.137731,-97.605848,1955
30.335818,-97.549455,2002
30.224826,-97.859834,1983
30.314864,-97.894697,2011
30.230997,-97.701582,1969
30.157108,-97.840111,2000
30.425701,-97.691809,1979
30.294269,-97.713673,1948
30.222713,-97.907657,1976
30.184624,-97.902401,2005
30.225086,-97.522143,1977
30.206722,-97.833028,1979
30.531576,-97.618503,2001
30.344875,-97.822436,2006
30.359303,-97.839009,1984
30.247032,-97.831862,1981
30.23202,-97.955252,1974
30.273796,-97.808233,1981
30.127206,-97.593356,2000
30.224558,-97.959369,1979
30.264917,-97.919426,1969
30.434177,-97.809719,1983
30.336445,-97.99985,1997
30.186512,-97.74672,1980
30.435487,-97.681217,1984
30.280938,-97.663581,1971
30.373073,-97.661808,2002
30.344643,-97.524371,1984
30.417334,-97.956482,2014
30.160478,-97.803764,2006
30.05926,-97.735519,1982
30.329916,-97.875588,2004
30.505372,-97.901913,2008
30.302775,-97.848676,2004
30.204614,-97.801945,1955
30.510694,-97.844107,1993
30.420308,-97.884025,1994
30.172277,-97.753165,1981
30.48911,-97.740115,1995
30.372221,-97.556487,1998
30.312113,-97.785571,1984
30.425352,-97.938984,1994
30.245091,-97.980449,1991
30.23238,-97.995804,1987
30.375612,-97.800783,1984
30.307695,-97.768998,1962
30.323682,-97.830306,1989
30.167666,-97.553632,1968
30.504012,-97.867362,1981
30.47657,-97.655112,2003
30.216237,-97.860789,1991
30.360707,-97.467298,1987
30.300224,-97.895659,1986
30.430913,-97.771348,1975
30.131487,-97.578124,2011
30.492564,-97.79746,2011
30.162127,-97.874008,1995
30.427726,-97.789964,1991
30.23868,-97.775374,1963
30.277034,-97.864326,1984
30.16822,-97.863589,1982
30.171616,-97.867663,1986
30.460418,-97.836463,1975
30.372959,-97.482229,1949
30.471907,-97.855482,2001
30.174982,-97.846966,1977
30.44504,-97.838213,1940
30.198926,-97.727664,2007
30.517174,-97.744115,1996
30.346649,-97.995181,2005
30.346725,-97.961062,1996
30.3739,-97.972421,1986
30.429128,-97.506642,2003
30.273137,-97.472668,1996
30.495504,-97.730667,2000
30.264678,-97.706559,1979
30.387344,-97.675938,1962
30.191144,-97.731127,2002
30.051019,-97.621986,2006
30.117402,-97.869253,
30.346133,-97.694118,1971
30.208533,-97.888101,2013
30.237555,-97.879945,1971
30.254013,-97.782214,1960
30.447919,-97.575972,1982
30.512649,-97.630198,2009
30.426396,-97.69851,1976
30.490108,-97.559536,1984
30.338934,-97.997964,1987
30.348939,-97.766792,1984
30.226821,-97.839972,1981
30.375428,-97.665944,1972
30.448659,-97.769951,1987
30.135128,-97.845158,1972
30.521722,-97.724166,1998
30.307264,-97.704975,1949
30.358458,-97.98932,1993
30.516879,-97.726046,1998
30.188529,-97.786851,1976
30.24501,-97.555783,1985
30.280215,-97.490939,1996
30.331561,-97.964322,2008
30.273225,-97.482048,1905
30.451571,-97.914934,1998
30.318253,-97.836738,1983
30.203503,-97.843418,1984
30.516613,-97.863762,2012
30.426065,-97.860989,2001
30.062244,-97.706045,1986
30.237519,-97.808325,1970
30.406243,-97.720541,
30.444315,-97.623262,1987
30.419675,-97.898535,2002
30.252182,-97.937954,2007
30.247182,-97.870493,2005
30.246722,-97.739373,1914
30.153108,-97.747584,2010
30.499885,-97.913649,1977
30.425979,-97.74677,1984
30.147692,-97.885149,1988
30.118099,-97.819726,1984
30.210874,-97.763031,1971
30.372917,-97.818523,1995
30.416483,-97.965569,1960
30.534125,-97.715207,2013
30.232355,-97.909148,2012
30.419966,-97.637858,2003
30.47185,-97.92227,2012
30.30038,-97.745165,2011
30.291732,-97.959329,2015
30.306322,-97.839208,1998
30.239274,-97.57544,2016
30.399768,-97.760146,1979
30.269108,-97.475049,1993
30.528941,-97.703056,1986
30.27476,-97.858493,2007
30.130599,-97.64947,1950
30.361878,-97.714549,1969
30.23546,-97.954075,1973
30.445466,-97.673963,1999
30.297884,-97.815329,1999
30.260553,-97.761318,1949
30.375538,-97.477236,1998
30.187332,-97.783794,1982
30.36779,-97.699284,1972
30.37143,-97.688769,1982
30.471919,-97.605541,2010
30.190188,-97.555539,1961
30.32026,-97.74917,1960
30.460079,-97.784454,1982
30.12979,-97.826792,2001
30.414655,-97.934032,2005
30.39235,-97.946232,1991
30.323325,-97.683846,1972
30.205385,-97.780739,1969
30.388343,-97.798743,1995
30.265249,-97.565919,1987
30.533139,-97.70805,2000
30.512248,-97.742239,1995
30.362105,-97.957858,2006
30.505874,-97.60418,2000
30.241219,-97.889994,1983
30.27694,-97.760192,1920
30.234778,-97.76226,1956
30.021323,-97.796875,1970
30.20071,-97.510779,1998
30.298965,-97.489874,1975
30.195815,-97.742583,1983
30.141048,-97.777993,2001
30.361439,-97.833414,2000
30.360961,-97.728365,1965
30.325444,-97.745382,1965
30.528206,-97.87111,2015
30.450257,-97.76095,1990
30.455122,-97.614336,1993
30.190111,-97.786317,1979
30.490632,-97.594327,1996
30.505699,-97.621134,2004
30.436295,-97.888852,1995
30.395669,-97.803321,1997
30.44093,-97.613092,1985
30.171932,-97.702383,1984
30.125219,-97.665443,1982
30.304202,-97.640224,2001
30.32816,-97.832023,2004
30.283151,-97.83499,1988
30.36781,-97.839882,2001
30.223463,-97.806981,1954
30.359334,-97.776465,1986
30.284989,-97.84381,1981
30.21602,-97.875915,1993
30.037056,-97.815202,2006
30.41814,-97.679914,1998
30.153377,-97.647955,2004
30.345949,-97.608999,1996
30.444067,-97.659242,2002
30.273555,-97.615765,1965
30.448641,-97.905896,2014
30.429325,-97.607634,1984
30.341442,-97.725368,1949
30.190723,-97.889684,1993
30.267077,-97.807816,1999
30.27999,-97.795707,1994
30.390868,-97.693573,2008
30.375346,-97.807399,1995
30.450644,-97.563989,1960
30.344938,-97.471119,1981
30.513355,-97.841884,1930
30.241803,-97.919185,1950
30.376623,-97.478457,2008
30.296518,-97.756723,1949
30.250167,-97.914477,1983
30.253584,-97.830062,1996
30.541727,-97.708188,2001
30.351131,-97.73816,1962
30.307051,-97.995196,2008
30.423936,-97.522404,1950
30.121625,-97.745148,1999
30.349896,-97.95755,2008
30.287777,-97.879929,1985
30.372598,-97.766432,2001
30.275748,-97.780093,1959
30.419318,-97.695167,1976
30.198735,-97.755508,1971
30.267497,-97.70113,1940
30.370534,-97.951805,2012
30.285897,-97.882214,1992
30.413167,-97.792903,1940
30.165744,-97.8693,1984
30.491788,-97.606395,2002
30.503553,-97.727804,1994
30.309952,-97.704985,1980
30.080621,-97.869645,1996
30.252504,-97.58313,2003
30.329015,-97.795703,1992
30.441893,-97.929636,2008
30.195013,-97.825648,1986
30.433343,-97.657975,2016
30.418261,-97.945362,1940
30.30768,-97.619188,1955
30.175843,-97.809968,1952
30.274103,-97.710841,1980
30.425944,-97.929723,2006
30.290229,-97.679164,1940
30.479338,-97.631199,2014
30.0761,-97.840514,2003
30.111548,-97.718763,1950
30.346663,-97.747209,1964
30.194939,-97.755421,1971
30.435676,-97.78914,1972
30.506648,-97.730906,1989
30.121765,-97.817084,1969
30.493664,-97.836323,1989
30.495891,-97.728834,2004
30.444735,-97.615113,1985
30.441565,-97.79412,1976
30.203142,-97.944638,2016
30.208366,-97.985711,1982
30.355495,-97.775258,1996
30.287279,-97.792099,1993
30.328619,-97.777834,2004
30.431324,-97.844673,2012
30.434549,-97.820218,1993
30.220223,-97.724001,1987
30.413574,-97.734825,1973
30.474182,-97.569727,2014
30.368895,-97.663615,1980
30.245325,-97.75616,2012
30.307261,-97.855605,1992
30.370673,-97.95486,2010
30.145566,-97.855565,2010
30.196769,-97.560587,1987
30.509434,-97.609675,1996
30.49091,-97.596768,1987
30.378992,-97.980568,1974
30.321253,-97.987322,2010
30.266896,-97.723705,1993
30.332704,-97.797768,1998
30.537118,-97.843731,1998
30.314577,-97.786269,1998
30.133283,-97.71726,1999
30.493291,-97.648755,2006
