,Offense Desc,Offense Category,Address,lat,lng,Severity
32064,THEFT BY SHOPLIFTING          ,Theft,8601 RESEARCH BLVD SVRD NB 78758,30.3626603,-97.7154906,1
32065,THEFT                         ,Theft,5309 BASSWOOD LN 78723,30.2968054,-97.6761553,1
32066,THEFT                         ,Theft,206 E 4TH ST 78701,30.2659631,-97.7416278,1
32067,THEFT                         ,Theft,4305 S 1ST ST 78745,30.2227454,-97.7715211,1
32068,THEFT                         ,Theft,310 E 5TH ST 78701,30.2666201,-97.7403752,1
32069,THEFT                         ,Theft,2603 JONES RD 78745,30.2229472,-97.8018252,1
32070,THEFT OF BICYCLE              ,Theft,1003 JUSTIN LN 78757,30.3368583,-97.7223426,1
32071,THEFT OF AUTO PARTS           ,Theft,PARKER LN / TIMBER RIDGE RD 78741,30.2247746,-97.742094,1
32072,BURGLARY OF VEHICLE           ,Theft,6701 BURNET RD 78757,30.3421603,-97.7380207,3
32073,THEFT                         ,Theft,218 E 6TH ST 78701,30.267749,-97.7405881,1
32074,THEFT                         ,Theft,PEDERNALES ST / E 7TH ST 78702,30.2609074,-97.7137334,1
32075,BURGLARY OF VEHICLE           ,Theft,1012 EDGECLIFF TER 78704,30.2497469,-97.7369728,3
32076,BURGLARY OF VEHICLE           ,Theft,2311 S 1ST ST 78704,30.242569,-97.7585236,3
32077,THEFT                         ,Theft,500 E CESAR CHAVEZ ST 78701,30.2642649,-97.7392938,1
32078,THEFT OF LICENSE PLATE        ,Theft,3915 GUADALUPE ST 78751,30.3048129,-97.7363021,1
32079,THEFT OF BICYCLE              ,Theft,401 CONGRESS AVE 78701,30.2663951,-97.742808,1
32080,BURGLARY OF VEHICLE           ,Theft,6529 HERON DR 78759,30.4186429,-97.76389,3
32081,THEFT BY SHOPLIFTING          ,Theft,107 W STASSNEY LN 78745,30.204676,-97.7757137,1
32082,THEFT                         ,Theft,1000 COLLINWOOD WEST DR 78753,30.3712315,-97.6739294,1
32083,THEFT                         ,Theft,12610 RIATA TRACE PKWY 78727,30.4318694,-97.7392683,1
32084,THEFT                         ,Theft,1109 S PLEASANT VALLEY RD 78741,30.2404567,-97.715406,1
32085,THEFT                         ,Theft,3505 S LAMAR BLVD 78704,30.2391565,-97.7869609,1
32086,RAPE OF A CHILD               ,Rape,,37.2256055,-95.7162018,6
32087,THEFT OF BICYCLE              ,Theft,315 W 35TH ST 78705,30.3000512,-97.7373205,1
32088,THEFT FROM AUTO               ,Theft,4604 RED RIVER ST 78751,30.306926,-97.718639,1
32089,THEFT OF BICYCLE              ,Theft,6314 LIBYAN DR 78745,30.2051192,-97.7950137,1
32090,THEFT                         ,Theft,811 W SLAUGHTER LN 78748,30.1734887,-97.8054776,1
32091,THEFT OF AUTO PARTS           ,Theft,3210 ESPERANZA XING 78758,30.4003528,-97.724188,1
32092,BURGLARY OF VEHICLE           ,Theft,2500 RIDGEPOINT DR 78754,30.3288323,-97.6725304,3
32093,THEFT                         ,Theft,W SLAUGHTER LN / MANCHACA RD 78748,30.1736392,-97.8238312,1
32094,BURG NON RESIDENCE SHEDS      ,Burglary,1411 W BEN WHITE BLVD SVRD EB 78745,30.2272685,-97.7822951,2
32095,THEFT                         ,Theft,5101 N LAMAR BLVD 78751,30.3187855,-97.7301917,1
32096,AGG ROBBERY/DEADLY WEAPON     ,Robbery,6319 N IH 35 SVRD NB 78752,30.325461,-97.704852,5
32097,BURGLARY OF RESIDENCE         ,Burglary,2207 E STASSNEY LN 78744,30.1933507,-97.7562492,2
32098,MURDER                        ,Murder,1400 BLOCK MEANDER DR 78721,30.2789509,-97.6804399,7
32099,AUTO THEFT                    ,Auto Theft,4600 BUTTON BEND RD 78744,30.2017723,-97.7419037,3
32100,BURGLARY OF RESIDENCE         ,Burglary,24 LA POSADA DR 78744,30.3253938,-97.7035441,2
32101,THEFT                         ,Theft,3102 BERRYLAWN CIR 78723,30.3066298,-97.6743322,1
32102,AUTO THEFT                    ,Auto Theft,12166 METRIC BLVD 78758,30.4068615,-97.699582,3
32103,BURGLARY OF RESIDENCE         ,Burglary,10524 HANSA DR 78739,30.1974067,-97.8990566,2
32104,BURGLARY OF RESIDENCE         ,Burglary,5119 PEPPER LN 78744,30.2002456,-97.7533204,2
32105,THEFT                         ,Theft,7501 BLUFF SPRINGS RD 78744,30.176353,-97.7691458,1
32106,BURGLARY NON RESIDENCE        ,Burglary,2410 SORIN ST 78723,30.2931405,-97.6984946,2
32107,BURGLARY OF RESIDENCE         ,Burglary,4012 AUSTIN WOODS DR 78759,30.3787072,-97.7515378,2
32108,THEFT BY SHOPLIFTING          ,Theft,2508 E RIVERSIDE DR 78741,30.2364302,-97.7221515,1
32109,BURGLARY NON RESIDENCE        ,Burglary,8700 FM 969 RD 78724,30.2755668,-97.6358009,2
32110,THEFT BY SHOPLIFTING          ,Theft,8107A SALT SPRINGS DR 78747,30.1589199,-97.7450943,1
32111,THEFT                         ,Theft,1434 W WELLS BRANCH PKWY 78660,30.4419874,-97.6638825,1
32112,RAPE                          ,Rape,,37.2256055,-95.7162018,6
32113,BURGLARY OF RESIDENCE         ,Burglary,1716 COLONY CREEK DR 78758,30.3687691,-97.7138152,2
32114,THEFT                         ,Theft,2000 S LAKELINE BLVD ,30.4818552,-97.8231252,1
32115,BURGLARY OF VEHICLE           ,Theft,9414 N LAMAR BLVD 78758,30.3631435,-97.6963293,3
32116,MISAPPLY FIDUCIARY PROP       ,Theft,4211 S LAMAR BLVD NB 78704,30.2338749,-97.7930733,3
32117,BURGLARY OF RESIDENCE         ,Burglary,800 NEWMAN DR 78703,30.2843439,-97.77565,2
32118,BURGLARY NON RESIDENCE        ,Burglary,9205 RESEARCH BLVD SVRD NB 78758,30.3783564,-97.7327801,2
32119,BURGLARY OF RESIDENCE         ,Burglary,5014 WEST FRANCES PL 78731,30.3293154,-97.7542118,2
32120,BURGLARY OF RESIDENCE         ,Burglary,5701 WELLINGTON DR 78723,30.3066191,-97.6851868,2
32121,THEFT BY SHOPLIFTING          ,Theft,1030 NORWOOD PARK BLVD 78753,30.3393609,-97.6908244,1
32122,THEFT                         ,Theft,710 E BEN WHITE BLVD SVRD WB 78704,30.2202595,-97.7547522,1
32123,THEFT OF BICYCLE              ,Theft,2101 E BEN WHITE BLVD SVRD EB 78744,30.2153027,-97.7435179,1
32124,THEFT                         ,Theft,801 E WILLIAM CANNON DR 78745,30.1899495,-97.7730544,1
32125,BURGLARY OF RESIDENCE         ,Burglary,8124 CEBERRY DR 78759,30.3673919,-97.7461476,2
32126,AGG ASSAULT WITH MOTOR VEH    ,Agg Assault,9700 N CAPITAL OF TEXAS HWY SB 78759,30.3916067,-97.7423152,4
32127,BURGLARY OF VEHICLE           ,Theft,9501 MANCHACA RD 78748,30.1766051,-97.8197144,3
32128,AGG ASSAULT                   ,Agg Assault,12151 N IH 35 SVRD NB 78753,30.394245,-97.6707073,4
32129,BURGLARY OF RESIDENCE         ,Burglary,5107 BALCONES DR 78731,30.3336001,-97.7596865,2
32130,AGG ROBBERY/DEADLY WEAPON     ,Robbery,614 E ST JOHNS AVE 78752,30.3338276,-97.7055648,5
32131,THEFT                         ,Theft,6305 SOFTWOOD DR 78744,30.1842077,-97.7486941,1
32132,AGG ROBBERY/DEADLY WEAPON     ,Robbery,8709 N IH 35 SVRD NB 78753,30.3503848,-97.6919929,5
32133,BURGLARY OF RESIDENCE         ,Burglary,13209 ARMAGA SPRINGS RD 78727,30.4268402,-97.6942618,2
32134,AUTO THEFT                    ,Auto Theft,9008 GALEWOOD DR 78758,30.3672603,-97.7154909,3
32135,AGG ROBBERY/DEADLY WEAPON     ,Robbery,2600 SANTA ROSA ST 78702,30.2570285,-97.7139692,5
32136,AGG ASSAULT FAM/DATE VIOLENCE ,Agg Assault,6409 SPRINGDALE RD 78723,30.3071795,-97.6687687,4
32137,AGG ROBBERY/DEADLY WEAPON     ,Robbery,9710 N LAMAR BLVD 78758,30.3674672,-97.6953008,5
32138,BURGLARY OF RESIDENCE         ,Burglary,5103 ACORN CV 78744,30.194335,-97.7388482,2
32139,THEFT BY SHOPLIFTING          ,Theft,1201 BARBARA JORDAN BLVD 78723,30.3056385,-97.7099309,1
32140,BURGLARY OF RESIDENCE         ,Burglary,5803 SWEENEY CIR 78723,30.3047551,-97.6791869,2
32141,BURGLARY OF RESIDENCE         ,Burglary,13055 SCOFIELD FARMS DR 78727,30.4199803,-97.6835118,2
32142,AGG ASLT ENHANC STRANGL/SUFFOC,Agg Assault,7000 DECKER LN 78724,30.2967014,-97.6256094,4
32143,BURGLARY OF VEHICLE           ,Theft,8010 N IH 35 SVRD SB 78753,30.342877,-97.6989667,3
32144,THEFT OF LICENSE PLATE        ,Theft,7022 CROSSWOOD DR 78745,30.1969769,-97.7978168,1
32145,BURGLARY OF VEHICLE           ,Theft,9121 N IH 35 SVRD NB 78753,30.3553322,-97.688697,3
32146,BURGLARY OF VEHICLE           ,Theft,3901 DUVAL ST 78751,30.3004887,-97.7284096,3
32147,THEFT                         ,Theft,14022 N US 183 HWY SVRD SB 78613,30.4747179,-97.8025951,1
32148,BURGLARY OF VEHICLE           ,Theft,2015 CEDAR BEND DR 78758,30.4093307,-97.6996432,3
32149,BURGLARY OF VEHICLE           ,Theft,9010 GALEWOOD DR 78758,30.368112,-97.715397,3
32150,THEFT OF BICYCLE              ,Theft,4539 GUADALUPE ST 78751,30.3119321,-97.7317617,1
32151,BURGLARY OF VEHICLE           ,Theft,8532 N LAMAR BLVD 78758,30.3538877,-97.7048901,3
32152,BURGLARY OF VEHICLE           ,Theft,6901 VASSAR DR 78723,30.3159014,-97.6704742,3
32153,THEFT                         ,Theft,11204 BLUFF BEND DR 78753,30.3746492,-97.6732723,1
32154,THEFT                         ,Theft,E RUNDBERG LN / CAMERON RD 78753,30.3508497,-97.6760214,1
32155,THEFT                         ,Theft,320 E 6TH ST 78701,30.2674455,-97.7395692,1
32156,THEFT                         ,Theft,1801 E 51ST ST 78723,30.3016498,-97.6989672,1
32157,BURGLARY OF VEHICLE           ,Theft,2311 S 5TH ST 78704,30.2441572,-97.7638051,3
32158,BURGLARY OF VEHICLE           ,Theft,SOUTHPARK MEADOWS DR / S 1ST ST 78748,30.1654687,-97.8009973,3
32159,THEFT FROM AUTO               ,Theft,9300 NORTHGATE BLVD 78758,30.3732275,-97.7157781,1
32160,BURGLARY OF VEHICLE           ,Theft,614 W 35TH ST 78705,30.301847,-97.740122,3
32161,THEFT OF BICYCLE              ,Theft,900 W 26TH ST 78705,30.291156,-97.7465084,1
32162,BURGLARY OF VEHICLE           ,Theft,5219 PROVENCIAL DR 78724,30.2883332,-97.6625468,3
32163,THEFT OF LICENSE PLATE        ,Theft,2600 GRACY FARMS LN 78758,30.4051839,-97.7118487,1
32164,THEFT                         ,Theft,9500 S IH 35 SVRD SB 78748,30.162851,-97.791557,1
32165,THEFT                         ,Theft,2207 SINGLETREE AVE 78727,30.4213269,-97.6959582,1
32166,THEFT OF LICENSE PLATE        ,Theft,1000 COLONIAL PARK BLVD 78745,30.2067173,-97.7615802,1
32167,THEFT FROM AUTO               ,Theft,1500 E RIVERSIDE DR 78741,30.246765,-97.731621,1
32168,THEFT                         ,Theft,300 E 4TH ST 78701,30.2655533,-97.7402274,1
32169,BURGLARY OF VEHICLE           ,Theft,2900 SUNRIDGE DR 78741,30.2212529,-97.7259133,3
32170,THEFT                         ,Theft,7108 NORTHEAST DR 78723,30.3199375,-97.679433,1
32171,BURGLARY OF VEHICLE           ,Theft,E ANDERSON LN EB / E ANDERSON EB TO N 35 SB RAMP 78752,30.3320573,-97.6862457,3
32172,BURGLARY OF VEHICLE           ,Theft,1201 BARBARA JORDAN BLVD 78723,30.3056385,-97.7099309,3
32173,THEFT                         ,Theft,6103 MANOR RD 78723,30.3070488,-97.6782541,1
32174,BURGLARY OF VEHICLE           ,Theft,508 W CROSLIN ST 78752,30.3392926,-97.7127123,3
32175,BREACH OF COMPUTER SECURITY   ,Theft,4008 SILVERSPRING DR 78759,30.3824792,-97.7475482,1
32176,THEFT BY SHOPLIFTING          ,Theft,13309 N IH 35 SVRD NB 78753,30.4216998,-97.6688772,1
32177,THEFT OF BICYCLE              ,Theft,900 W 26TH ST 78705,30.291156,-97.7465084,1
32178,BURGLARY OF VEHICLE           ,Theft,1130 CAMINO LA COSTA 78752,30.3243189,-97.6968868,3
32179,THEFT                         ,Theft,901 LITTLE TEXAS LN 78745,30.1976952,-97.7685431,1
32180,THEFT                         ,Theft,1210 PASADENA DR 78757,30.3442418,-97.722894,1
32181,THEFT                         ,Theft,12800 PEARCE LN 78617,30.1695786,-97.6217157,1
32182,THEFT                         ,Theft,3600 PRESIDENTIAL BLVD 78719,30.2038838,-97.666436,1
32183,BURGLARY OF VEHICLE           ,Theft,9828 GREAT HILLS TRL 78759,30.3955094,-97.7487781,3
32184,THEFT                         ,Theft,2538 GUADALUPE ST 78705,30.2900705,-97.7417764,1
32185,THEFT OF AUTO PARTS           ,Theft,11215 RESEARCH BLVD SVRD NB 78759,30.4085897,-97.7444001,1
32186,THEFT                         ,Theft,5702 LINK AVE 78752,30.3228574,-97.7196272,1
32187,AGG ASSAULT                   ,Agg Assault,1604 ASTOR PL 78721,30.2828853,-97.6886004,4
32188,SEXUAL ASSAULT OF CHILD/OBJECT,Rape,,37.2256055,-95.7162018,6
32189,AUTO THEFT                    ,Auto Theft,3405 SAND DUNES AVE 78744,30.2007711,-97.692152,3
32190,AUTO THEFT                    ,Auto Theft,8501 CAMERON RD 78754,30.3412618,-97.6795476,3
32191,AGG ROBBERY/DEADLY WEAPON     ,Robbery,E WILLIAM CANNON DR / S PLEASANT VALLEY RD 78744,30.179791,-97.7469264,5
32192,THEFT BY SHOPLIFTING          ,Theft,7114 N IH 35 SVRD SB 78752,30.3328402,-97.7053131,1
32193,ROBBERY BY ASSAULT            ,Robbery,1101 MEARNS MEADOW BLVD 78758,30.369611,-97.7006113,5
32194,BURGLARY NON RESIDENCE        ,Burglary,2414 SAN GABRIEL ST 78705,30.2891428,-97.7480996,2
32195,BURG NON RESIDENCE SHEDS      ,Burglary,7920 SAN FELIPE BLVD 78729,30.4396009,-97.7699911,2
32196,BURGLARY NON RESIDENCE        ,Burglary,4604 WHITE ELM DR 78749,30.2282521,-97.8420012,2
32197,AUTO THEFT                    ,Auto Theft,9900 S IH 35 SVRD SB 78748,30.1540411,-97.7941972,3
32198,AUTO THEFT                    ,Auto Theft,8620 DEJA AVE 78747,30.1502996,-97.7384663,3
32199,THEFT                         ,Theft,2300 PERRY AVE 78704,30.2453403,-97.7657579,1
32200,BURGLARY OF RESIDENCE         ,Burglary,8901 CAPITOL DR 78753,30.3545486,-97.6931167,2
32201,THEFT                         ,Theft,2500 E RIVERSIDE DR 78741,30.2353659,-97.7235728,1
32202,BURGLARY OF RESIDENCE         ,Burglary,1807 W 37TH ST 78731,30.3098868,-97.7526838,2
32203,BURGLARY OF RESIDENCE         ,Burglary,1700 TERI RD 78744,30.205323,-97.7558824,2
32204,THEFT                         ,Theft,1201 W 38TH ST 78705,30.305555,-97.74532,1
32205,BURGLARY NON RESIDENCE        ,Burglary,5016 E BEN WHITE BLVD SVRD WB 78741,30.2145757,-97.7264652,2
32206,BURGLARY OF RESIDENCE         ,Burglary,5703 WELLINGTON DR 78723,30.3068405,-97.6852292,2
32207,THEFT                         ,Theft,8600 E US 290 HWY SVRD WB 78754,30.3290091,-97.6599232,1
32208,BURGLARY OF RESIDENCE         ,Burglary,4701 STAGGERBRUSH RD 78749,30.2334361,-97.8384039,2
32209,THEFT OF BICYCLE              ,Theft,2508 E RIVERSIDE DR 78741,30.2364302,-97.7221515,1
32210,BURGLARY OF RESIDENCE         ,Burglary,3521 SAVAGE SPRINGS DR 78754,30.3597955,-97.6395751,2
32211,BURGLARY OF RESIDENCE         ,Burglary,7806 BRODIE LN 78749,30.204793,-97.83698,2
32212,THEFT                         ,Theft,1515 GROVE BLVD 78741,30.2308728,-97.7058405,1
32213,AGG ASSAULT                   ,Agg Assault,2620 E 4TH ST 78702,30.256396,-97.712882,4
32214,AUTO THEFT                    ,Auto Theft,200 W HUNTLAND DR 78752,30.3308422,-97.7144303,3
32215,BURGLARY OF RESIDENCE         ,Burglary,1916 DEER RUN DR 78744,30.18441,-97.7657155,2
32216,THEFT BY SHOPLIFTING          ,Theft,9500 S IH 35 SVRD SB 78748,30.162851,-97.791557,1
32217,AGG ASSAULT                   ,Agg Assault,9815 N LAMAR BLVD 78753,30.3678966,-97.6937105,4
32218,THEFT BY SHOPLIFTING          ,Theft,500 CANYON RIDGE DR 78753,30.4045635,-97.6727182,1
32219,THEFT BY SHOPLIFTING          ,Theft,500 CANYON RIDGE DR 78753,30.4045635,-97.6727182,1
32220,THEFT                         ,Theft,11200 LAKELINE MALL DR 78613,30.4703854,-97.806965,1
32221,AGG ROBBERY/DEADLY WEAPON     ,Robbery,614 E ST JOHNS AVE 78752,30.3338276,-97.7055648,5
32222,ROBBERY BY ASSAULT            ,Robbery,8900 N LAMAR BLVD 78758,30.3582815,-97.7004114,5
32223,AUTO THEFT                    ,Auto Theft,9300 NORTHGATE BLVD 78758,30.3732275,-97.7157781,3
32224,THEFT FROM PERSON             ,Theft,720 RED RIVER ST 78701,30.268287,-97.73676,1
32225,THEFT                         ,Theft,2409 TOWN LAKE CIR 78741,30.2382653,-97.7233182,1
32226,BURG NON RESIDENCE SHEDS      ,Burglary,1001 HOLLY ST 78702,30.2568076,-97.7362596,2
32227,BURGLARY OF VEHICLE           ,Theft,7209 ONDANTRA BND 78744,30.1622655,-97.7303152,3
32228,BURGLARY OF RESIDENCE         ,Burglary,2425 CROMWELL CIR 78741,30.2256743,-97.7223381,2
32229,THEFT BY SHOPLIFTING          ,Theft,10900 LAKELINE MALL DR 78717,30.4755813,-97.7965158,1
32230,BURGLARY OF VEHICLE           ,Theft,7117 ONDANTRA BND 78744,30.1626391,-97.7300412,3
32231,THEFT FROM PERSON             ,Theft,600 CONGRESS AVE 78701,30.2686495,-97.7431556,1
32232,BURGLARY OF RESIDENCE         ,Burglary,817 SIROCCO DR 78745,30.202548,-97.7892805,2
32233,BURGLARY OF VEHICLE           ,Theft,12800 TURTLE ROCK RD 78729,30.4511823,-97.7748027,3
32234,THEFT FROM AUTO               ,Theft,2900 SUNRIDGE DR 78741,30.2212529,-97.7259133,1
32235,BURGLARY OF VEHICLE           ,Theft,5513 CLAYMOOR DR 78723,30.3001416,-97.6765369,3
32236,THEFT FROM AUTO               ,Theft,5912 CHERRY CREEK DR 78745,30.2178736,-97.8117914,1
32237,BURGLARY OF VEHICLE           ,Theft,1904 WILLOW CREEK DR 78741,30.2335064,-97.7289622,3
32238,THEFT                         ,Theft,8305 SPRINGDALE RD 78724,30.3275799,-97.6550187,1
32239,BURGLARY OF VEHICLE           ,Theft,1132 MASON AVE 78721,30.274733,-97.6851868,3
32240,THEFT                         ,Theft,4308 OLENICK ST 78723,30.2947077,-97.6985338,1
32241,THEFT FROM AUTO               ,Theft,8917 RESEARCH BLVD SVRD NB 78758,30.371287,-97.720556,1
32242,THEFT                         ,Theft,6409 RUXTON LN 78749,30.2083014,-97.887021,1
32243,THEFT                         ,Theft,8930 GALEWOOD DR 78758,30.3666037,-97.716,1
32244,THEFT                         ,Theft,2508 E RIVERSIDE DR 78741,30.2364302,-97.7221515,1
32245,BURGLARY OF VEHICLE           ,Theft,4912 MONTEREY OAKS BLVD 78749,30.2355166,-97.839094,3
32246,THEFT                         ,Theft,11301 FARRAH LN 78748,30.1400392,-97.8007542,1
32247,THEFT OF AUTO PARTS           ,Theft,74 TRINITY ST 78701,30.2605631,-97.7417628,1
32248,THEFT OF BICYCLE              ,Theft,9420 N IH 35 SVRD SB 78753,30.3597113,-97.6882864,1
32249,THEFT FROM AUTO               ,Theft,504 INDUSTRIAL BLVD 78745,30.2182154,-97.7597087,1
32250,THEFT                         ,Theft,5103 CREEKLINE DR 78745,30.2123411,-97.7760322,1
32251,THEFT                         ,Theft,OAK SPRINGS DR / AIRPORT BLVD 78721,30.2736074,-97.6979249,1
32252,THEFT                         ,Theft,2301 S CONGRESS AVE 78704,30.2392588,-97.7516014,1
32253,THEFT                         ,Theft,13535 LYNDHURST ST 78717,30.4772328,-97.785194,1
32254,THEFT                         ,Theft,301 E 8TH ST 78701,30.2685025,-97.739164,1
32255,THEFT                         ,Theft,10106 N IH 35 SVRD SB 78753,30.365659,-97.684167,1
32256,THEFT                         ,Theft,13609 N IH 35 SVRD NB 78753,30.419794,-97.670222,1
32257,THEFT OF AUTO PARTS           ,Theft,9601 N IH 35 SVRD NB 78753,30.3602242,-97.6857906,1
32258,BURGLARY OF VEHICLE           ,Theft,7301 LANGSTON DR 78723,30.3193379,-97.667231,3
32259,THEFT                         ,Theft,600 CONGRESS AVE 78701,30.2686495,-97.7431556,1
32260,BURGLARY OF VEHICLE           ,Theft,12900 N IH 35 SVRD SB 78753,30.4134351,-97.6763078,3
32261,THEFT BY SHOPLIFTING          ,Theft,8000 SHOAL CREEK BLVD 78757,30.364622,-97.741161,1
32262,THEFT                         ,Theft,1807 ANITA DR 78704,30.2539708,-97.7707144,1
32263,THEFT                         ,Theft,500 E 7TH ST 78701,30.2678638,-97.7375115,1
32264,THEFT BY SHOPLIFTING          ,Theft,12351 N IH 35 SVRD NB 78753,30.4012279,-97.6729543,1
32265,BURGLARY OF VEHICLE           ,Theft,2915 AFTONSHIRE WAY 78748,30.1813081,-97.8396213,3
32266,THEFT OF BICYCLE              ,Theft,3600 S IH 35 SVRD SB 78704,30.2221679,-97.7496818,1
32267,BURGLARY OF VEHICLE           ,Theft,1520 RUTHERFORD LN 78754,30.3377507,-97.6807557,3
32268,THEFT                         ,Theft,511 RIO GRANDE ST 78701,30.2696423,-97.7494581,1
32269,THEFT                         ,Theft,3409 ESPERANZA XING 78758,30.4010841,-97.7274672,1
32270,BURGLARY OF VEHICLE           ,Theft,2700 ESPERANZA XING 78758,30.3981543,-97.7174848,3
32271,BURGLARY OF VEHICLE           ,Theft,1201 W 38TH ST 78705,30.305555,-97.74532,3
32272,BURGLARY OF VEHICLE           ,Theft,5510 S IH 35 SVRD SB 78745,30.1997156,-97.7650869,3
32273,THEFT                         ,Theft,LANGSTON DR / SUSQUEHANNA LN 78723,30.3174697,-97.6694176,1
32274,BURGLARY OF VEHICLE           ,Theft,4001 S LAMAR BLVD NB 78704,30.2357512,-97.7910497,3
32275,THEFT OF BICYCLE              ,Theft,1515 WICKERSHAM LN 78741,30.2349921,-97.7182435,1
32276,THEFT                         ,Theft,2309 BLUE MEADOW DR 78744,30.1807542,-97.7631259,1
32277,THEFT                         ,Theft,8221 N IH 35 SVRD NB 78753,30.34454,-97.695882,1
32278,BURGLARY OF VEHICLE           ,Theft,13000 N IH 35 NB 78753,30.4104768,-97.6772999,3
32279,BURGLARY OF VEHICLE           ,Theft,2020 W ANDERSON LN 78757,30.3554954,-97.7274974,3
32280,BURGLARY OF VEHICLE           ,Theft,515 W 42ND ST 78751,40.7602988,-73.9959959,3
